  INFO root [2019-05-08 10:15:25,346] - 
 DEBUG root [2019-05-13 19:42:50,366] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-05-13 19:42:50,374] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-05-13 19:42:50,379] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-05-13 19:42:50,381] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-05-13 19:42:50,428] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-05-13 19:42:50,433] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-05-13 19:42:50,436] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-05-13 19:42:50,444] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-05-13 19:42:50,449] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-05-13 19:42:50,450] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-05-13 19:42:50,451] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-05-13 19:42:50,455] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-05-13 19:42:50,456] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-05-13 19:42:50,462] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-05-13 19:42:50,486] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-13 19:42:50,487] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-13 19:42:50,788] - ThreadPool::destroy(): waiting for thread(2)[0x12e8b8,0x12e648,], try=1
 DEBUG root [2019-05-13 19:42:51,190] - TPThread::~TPThread(): 0x12e8b8
 DEBUG root [2019-05-13 19:42:51,191] - TPThread::~TPThread(): 0x12e648
 DEBUG root [2019-05-13 19:42:51,191] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-13 19:42:51,228] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-13 19:42:51,228] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:42:51,228] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-13 19:42:51,228] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-05-13 19:42:52,252] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-13 19:53:24,192] - 
  INFO root [2019-05-13 19:53:24,193] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-13 19:53:24,193] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-13 19:53:24,193] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-13 19:53:24,193] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-13 19:53:24,206] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:52558 )
  INFO root [2019-05-13 19:53:24,207] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:52558, SOMAXCONN=5.
  INFO root [2019-05-13 19:53:24,211] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 13760 ----
  INFO root [2019-05-13 19:53:24,212] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-13 19:53:24,212] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-13 19:53:24,212] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-13 19:53:24,408] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-13 19:53:24,408] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-05-13 19:53:25,253] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-05-13 19:53:25,254] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-05-13 19:53:25,262] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-05-13 19:53:25,267] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-05-13 19:53:25,275] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-05-13 19:53:25,280] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-05-13 19:53:25,282] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-05-13 19:53:25,296] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-05-13 19:53:25,314] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-05-13 19:53:25,317] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-05-13 19:53:25,374] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-05-13 19:53:25,381] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-05-13 19:53:25,385] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-05-13 19:53:25,401] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-05-13 19:53:25,406] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-05-13 19:53:25,407] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-05-13 19:53:25,413] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-05-13 19:53:25,425] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-13 19:53:25,426] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-13 19:53:25,727] - ThreadPool::destroy(): waiting for thread(2)[0x881348,0x881d08,], try=1
 DEBUG root [2019-05-13 19:53:26,129] - TPThread::~TPThread(): 0x881348
 DEBUG root [2019-05-13 19:53:26,129] - TPThread::~TPThread(): 0x881d08
 DEBUG root [2019-05-13 19:53:26,129] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-13 19:53:26,142] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-13 19:53:26,142] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,142] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,142] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,142] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,142] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,143] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:53:26,143] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-13 19:53:26,143] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-05-13 19:53:27,144] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-13 19:56:56,504] - 
  INFO root [2019-05-13 19:56:56,505] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-13 19:56:56,505] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-13 19:56:56,506] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-13 19:56:56,506] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-13 19:56:56,520] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:52646 )
  INFO root [2019-05-13 19:56:56,521] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:52646, SOMAXCONN=5.
  INFO root [2019-05-13 19:56:56,525] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 14964 ----
  INFO root [2019-05-13 19:56:56,526] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-13 19:56:56,526] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-13 19:56:56,526] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-13 19:56:56,730] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-13 19:56:56,730] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-05-13 19:56:57,522] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-05-13 19:56:57,522] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-05-13 19:56:57,524] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-05-13 19:56:57,531] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-05-13 19:56:57,538] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-05-13 19:56:57,548] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-05-13 19:56:57,550] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-05-13 19:56:57,577] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-05-13 19:56:57,580] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-05-13 19:56:57,582] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-05-13 19:56:57,591] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-05-13 19:56:57,593] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-05-13 19:56:57,594] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-05-13 19:56:57,597] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-05-13 19:56:57,600] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-05-13 19:56:57,601] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-05-13 19:56:57,604] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-05-13 19:56:57,618] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-13 19:56:57,618] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-13 19:56:57,920] - ThreadPool::destroy(): waiting for thread(2)[0x231310,0x231580,], try=1
 DEBUG root [2019-05-13 19:56:58,322] - TPThread::~TPThread(): 0x231310
 DEBUG root [2019-05-13 19:56:58,322] - TPThread::~TPThread(): 0x231580
 DEBUG root [2019-05-13 19:56:58,322] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-13 19:56:58,334] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-13 19:56:58,334] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,334] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,334] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,334] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,335] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,335] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 19:56:58,335] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-13 19:56:58,335] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-05-13 19:56:59,337] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-13 20:04:43,462] - 
  INFO root [2019-05-13 20:04:43,463] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-13 20:04:43,464] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-13 20:04:43,464] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-05-13 20:04:43,464] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-05-13 20:04:43,475] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:52846 )
  INFO root [2019-05-13 20:04:43,476] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:52846, SOMAXCONN=5.
  INFO root [2019-05-13 20:04:43,481] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 2832 ----
  INFO root [2019-05-13 20:04:43,481] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-05-13 20:04:43,481] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-05-13 20:04:43,481] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-05-13 20:04:43,683] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-05-13 20:04:43,683] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-05-13 20:04:44,459] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-05-13 20:04:44,460] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-05-13 20:04:44,469] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-05-13 20:04:44,474] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-05-13 20:04:44,479] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-05-13 20:04:44,485] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-05-13 20:04:44,488] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-05-13 20:04:44,499] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-05-13 20:04:44,505] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-05-13 20:04:44,507] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-05-13 20:04:44,539] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-05-13 20:04:44,543] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-05-13 20:04:44,544] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-05-13 20:04:44,546] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-05-13 20:04:44,552] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-05-13 20:04:44,554] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-05-13 20:04:44,562] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
  INFO root [2019-05-13 20:04:44,575] - Script::uninstall(): is successfully!
 DEBUG root [2019-05-13 20:04:44,575] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-05-13 20:04:44,876] - ThreadPool::destroy(): waiting for thread(2)[0x223fc20,0x223f260,], try=1
 DEBUG root [2019-05-13 20:04:45,277] - TPThread::~TPThread(): 0x223fc20
 DEBUG root [2019-05-13 20:04:45,277] - TPThread::~TPThread(): 0x223f260
 DEBUG root [2019-05-13 20:04:45,278] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-05-13 20:04:45,290] - Bundle::destroyObjPool(): size 13.
 DEBUG root [2019-05-13 20:04:45,290] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-05-13 20:04:45,291] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-05-13 20:04:45,291] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-05-13 20:04:46,292] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-05-13 20:45:30,315] - 
  INFO root [2019-05-13 20:45:30,316] - -----------------------------------------------------------------------------------------


  INFO root [2019-05-13 20:45:30,316] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-05-13 20:45:30,316] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
